,text,id,user,name,likes,retweet_count,date,source,location,sentiment
101,This. 👇 Register to vote today. https://t.co/WCtC3n12nQ,1306712188741066753,LeoDiCaprio,Leonardo DiCaprio,3129,405,2020-09-17 21:50:37,Twitter Web App,"Los Angeles, CA",0
102,"RT @NAACP: Join @staceyabrams and @DerrickNAACP, along with filmmakers, @misscortes and @lizgarbus for an exclusive conversation on the new…",1304474636722163712,LeoDiCaprio,Leonardo DiCaprio,0,141,2020-09-11 17:39:24,Twitter Web App,"Los Angeles, CA",1
103,https://t.co/PZ7enLL0dF,1304106720084422662,LeoDiCaprio,Leonardo DiCaprio,12178,1858,2020-09-10 17:17:25,Twitter Web App,"Los Angeles, CA",0
104,"We all need to make a plan to vote. If you want to #VoteByMail, request deadlines are right around the corner. I’ve teamed up with @WhenWeAllVote for #RequestYourBallotDay to make sure everyone gets their ballot on time. Request yours now at: https://t.co/otVUOvjCWP",1304075588085317633,LeoDiCaprio,Leonardo DiCaprio,3544,690,2020-09-10 15:13:43,Twitter Web App,"Los Angeles, CA",1
105,#DefundBolsonaro #AmazonOrBolsonaro #WhichSideAreYouOn https://t.co/Q1DtSSrhzg,1303747439271137281,LeoDiCaprio,Leonardo DiCaprio,68215,17201,2020-09-09 17:29:46,Twitter Web App,"Los Angeles, CA",0
106,"RT @marceelias: Looking for accurate information about the voting rules in your state?

Check out @DemocracyDocket's Voter Dashboards!
http…",1303743754923245569,LeoDiCaprio,Leonardo DiCaprio,0,483,2020-09-09 17:15:08,Twitter Web App,"Los Angeles, CA",1
107,"1 in 8 U.S. households do not have enough to eat. Donate today and your gift to #AmericasFoodFund will be matched to support @FeedingAmerica, @WCKitchen, @NoKidHungry, @UrbanSchoolFood &amp; @SavetheChildren as they work to meet this need. 

https://t.co/fQPJofDAgJ",1302280416313798657,LeoDiCaprio,Leonardo DiCaprio,3329,661,2020-09-05 16:20:21,Twitter Web App,"Los Angeles, CA",0
108,https://t.co/P0EKuy6QKV,1301923027328753664,LeoDiCaprio,Leonardo DiCaprio,4407,563,2020-09-04 16:40:12,Twitter Web App,"Los Angeles, CA",0
109,RT @NewYorker: Has our hunger for the humble pangolin got us into a global catastrophe? https://t.co/prOy6pJW04,1301921844258250754,LeoDiCaprio,Leonardo DiCaprio,0,219,2020-09-04 16:35:30,Twitter Web App,"Los Angeles, CA",-1
110,"Meet the women behind All In: The Fight for Democracy, a voter suppression documentary and mobilization campaign featuring @StaceyAbrams:
https://t.co/TkydtBt3iH",1301668711401623553,LeoDiCaprio,Leonardo DiCaprio,2881,523,2020-09-03 23:49:39,Twitter Web App,"Los Angeles, CA",-1
111,We must protect endangered species and the places they call home. Please sign the petition at https://t.co/FmsehKC8NN https://t.co/ajOeNzBKZP,1301577874718167040,LeoDiCaprio,Leonardo DiCaprio,7202,1389,2020-09-03 17:48:42,Twitter Web App,"Los Angeles, CA",0
112,"RT @marceelias: There are Four Pillars to protect mail-in voting rights:

1. Prepaid postage
2. Ballots postmarked on or before Election Da…",1301185591812399105,LeoDiCaprio,Leonardo DiCaprio,0,194,2020-09-02 15:49:54,Twitter Web App,"Los Angeles, CA",0
113,RT @BeAPollWorker: 🗓️ Mark your calendar for National Poll Worker Recruitment Day on September 1! America needs more poll workers to volunt…,1300850012004392960,LeoDiCaprio,Leonardo DiCaprio,0,126,2020-09-01 17:36:26,Twitter Web App,"Los Angeles, CA",1
114,"RT @marceelias: This is a really interesting idea.👇
https://t.co/4dfBlj8I8W",1300849966940737536,LeoDiCaprio,Leonardo DiCaprio,0,781,2020-09-01 17:36:15,Twitter Web App,"Los Angeles, CA",1
115,RT @Global_Wildlife: Just days from a key court ruling in the Amazon that could bring justice for 27K+ Indigenous pple affected by an oil s…,1299464225404846081,LeoDiCaprio,Leonardo DiCaprio,0,237,2020-08-28 21:49:48,Twitter Web App,"Los Angeles, CA",0
116,"It’s up to all of us to decide the future we want to live in. 
Let’s do this, @JoeBiden. #ClimateCrisis #ClimateChange https://t.co/jBK25sKqZr",1299132950928187393,LeoDiCaprio,Leonardo DiCaprio,7944,1358,2020-08-27 23:53:26,Twitter Media Studio,"Los Angeles, CA",1
117,"RT @DemocracyDocket: 🚨ICYMI: Here's how to prevent your mail ballot from being rejected👇

⏰Request your ballot EARLY
🔍Read instructions
✍️L…",1298768802654482432,LeoDiCaprio,Leonardo DiCaprio,0,285,2020-08-26 23:46:27,Twitter Web App,"Los Angeles, CA",1
118,RT @NatGeo: The first cases of #COVID19 have been reported deep inside the reserve in areas close to isolated groups https://t.co/h1O7nOpNDq,1298687601608540160,LeoDiCaprio,Leonardo DiCaprio,0,327,2020-08-26 18:23:47,Twitter Web App,"Los Angeles, CA",1
119,"In his latest book, The Nature of Nature: Why We Need The Wild, Dr. @Enric_Sala shares the story of his scientific awakening and his transition from academia to activism. https://t.co/Ee5KnGmIFm",1298636324262432769,LeoDiCaprio,Leonardo DiCaprio,2391,348,2020-08-26 15:00:01,Twitter Web App,"Los Angeles, CA",1
120,RT @NG_PristineSeas: Today our founder @enric_sala published his latest book: The #NatureofNature. We’re excited to read what Enric calls h…,1298634383948013568,LeoDiCaprio,Leonardo DiCaprio,0,179,2020-08-26 14:52:19,Twitter Web App,"Los Angeles, CA",1
121,Early voting is a great way to ensure your ballot is counted. https://t.co/jIsMH6MDnG,1298297225945083904,LeoDiCaprio,Leonardo DiCaprio,4677,551,2020-08-25 16:32:34,Twitter Web App,"Los Angeles, CA",1
122,"RT @wef: Over 1 million acres have already been burned.

📕 Read more: https://t.co/zKp7QBDSOp

#California #wildfires https://t.co/Vtb1m2rW…",1298085494064992258,LeoDiCaprio,Leonardo DiCaprio,0,605,2020-08-25 02:31:13,Twitter Web App,"Los Angeles, CA",1
123,"This is an important step to help protect Ebo Forest. 
https://t.co/rnbBvHKzh9",1296876294093697024,LeoDiCaprio,Leonardo DiCaprio,6779,883,2020-08-21 18:26:17,Twitter Web App,"Los Angeles, CA",1
124,Who else is in? https://t.co/YcQjvKFnfw,1296563074350977024,LeoDiCaprio,Leonardo DiCaprio,23406,3390,2020-08-20 21:41:40,Twitter Web App,"Los Angeles, CA",0
125,"RT @disneyplus: What does it take to be first? The Right Stuff, an all-new scripted Original Series from @NatGeo, is coming Oct. 9 exclusiv…",1296528916023189504,LeoDiCaprio,Leonardo DiCaprio,0,502,2020-08-20 19:25:56,Twitter Web App,"Los Angeles, CA",1
126,Voter suppression is a very real and present threat to our democracy. ALL IN: The Fight For Democracy is a timely film which directly explores and addresses this issue. Stream on Sep 18 on Prime Video. #AllInForVoting https://t.co/hjdjpRUtsB,1296461105234096128,LeoDiCaprio,Leonardo DiCaprio,3709,642,2020-08-20 14:56:29,Twitter Web App,"Los Angeles, CA",1
127,"RT @Global_Wildlife: Happy International #OrangutanDay! 🦧 For 20 years @socp_tweets has done orang rescue, rehab &amp; reintroduction, research…",1296159864444485632,LeoDiCaprio,Leonardo DiCaprio,0,316,2020-08-19 18:59:27,Twitter Web App,"Los Angeles, CA",1
128,"RT @marceelias: ""Another crucial piece of the Biden response is supporting litigation currently underway in many swing states against state…",1296093964307533827,LeoDiCaprio,Leonardo DiCaprio,0,152,2020-08-19 14:37:36,Twitter Web App,"Los Angeles, CA",1
129,"RT @marceelias: Thanks @thereidout for the @DemocracyDocket shout-out! 
Here are 4 ways to cast your ballot without @USPS👇 

⏰Vote early in…",1295858636388839425,LeoDiCaprio,Leonardo DiCaprio,0,270,2020-08-18 23:02:29,Twitter Web App,"Los Angeles, CA",1
130,RT @CNNSotu: .⁦@staceyabrams⁩ among rising Democratic Party stars to deliver joint keynote address during DNC | ⁦@sarahmucha⁩  https://t.co…,1295777104479412226,LeoDiCaprio,Leonardo DiCaprio,0,147,2020-08-18 17:38:30,Twitter Web App,"Los Angeles, CA",0
131,"Here are four ways you can safely cast your ballot without relying on the USPS. Thank you to @marceelias  @democracydocket for sharing this helpful information.
https://t.co/6bBiA6dLi7",1295722319432650752,LeoDiCaprio,Leonardo DiCaprio,2625,673,2020-08-18 14:00:48,Twitter Web App,"Los Angeles, CA",1
132,RT @CNN: JUST IN: Interior Secretary David Bernhardt announces plans for an oil and gas leasing program in the Arctic National Wildlife Ref…,1295414651350466560,LeoDiCaprio,Leonardo DiCaprio,0,427,2020-08-17 17:38:15,Twitter Web App,"Los Angeles, CA",0
133,"RT @mongabay: Helping the poor can protect forests too, Indonesian welfare program shows ~ https://t.co/3YYM9RbK12 https://t.co/igDZirFjVz",1295105262383239169,LeoDiCaprio,Leonardo DiCaprio,0,239,2020-08-16 21:08:51,Twitter Web App,"Los Angeles, CA",-1
134,"RT @YaleE360: More than 500 dams are planned or already under construction within protected areas around the world, according to a new stud…",1294681763969720325,LeoDiCaprio,Leonardo DiCaprio,0,187,2020-08-15 17:06:01,Twitter Web App,"Los Angeles, CA",1
135,"RT @APHealthScience: It’s not easy eating green: New study finds plant-eating animals, not predators, are most at risk for extinction.
http…",1294329960275025920,LeoDiCaprio,Leonardo DiCaprio,0,253,2020-08-14 17:48:04,Twitter Web App,"Los Angeles, CA",1
136,New Zealand’s @docgovtnz released 104 juvenile Kakī (Black Stilts)–-the world’s rarest wading bird--into the wild recently as part of its ongoing Kakī Recovery Programme! The adult Kakī population increased by 30% this year to 169 adults. (Photo: DOC) https://t.co/hSGvq3mvmZ,1293964830311886849,LeoDiCaprio,Leonardo DiCaprio,5246,614,2020-08-13 17:37:10,Twitter Web App,"Los Angeles, CA",-1
137,RT @Independent: Out-of-control Arctic wildfires released more CO2 in two months than in whole of 2019 https://t.co/kAsUEseEL4,1293923723846848512,LeoDiCaprio,Leonardo DiCaprio,0,386,2020-08-13 14:53:50,Twitter Web App,"Los Angeles, CA",1
138,Meet “the brave ones” - an all-female team of rangers in Zimbabwe and the last line of defense against poachers.  #Akashinga: The Brave Ones from @JimCameron streams for free on #WorldElephantDay Aug 12 at https://t.co/oIx0IZqJ5K. @DamienMander @IAPF @natgeodocs https://t.co/oPp7RPvyKd,1293632575647383552,LeoDiCaprio,Leonardo DiCaprio,9238,2731,2020-08-12 19:36:55,Twitter Web App,"Los Angeles, CA",1
139,RT @MarkRuffalo: Join me in helping increase food security for the people of Puerto Rico by supporting @lightempowered‘s efforts to help fa…,1293628110848569345,LeoDiCaprio,Leonardo DiCaprio,0,467,2020-08-12 19:19:10,Twitter for iPhone,"Los Angeles, CA",1
140,Register to vote at https://t.co/gMtgSPXh55 https://t.co/hFqbVe097U,1291517660040069120,LeoDiCaprio,Leonardo DiCaprio,3123,553,2020-08-06 23:33:00,Twitter Web App,"Los Angeles, CA",0
141,"Cameroon’s Ebo Forest, and all of the incredible animals that live there, are in trouble. This includes Forest Elephants, Gorillas, Chimpanzees, and so many others. Let's help #SaveEboForest: https://t.co/mxWNcZ65QE @Global_Wildlife @sdzglobal https://t.co/PWiAW3LhFx",1291414607202902017,LeoDiCaprio,Leonardo DiCaprio,4822,1159,2020-08-06 16:43:30,Twitter Web App,"Los Angeles, CA",1
142,RT @guardianeco: Australia's 'black summer' bushfires showed the impact of human-wrought change | Tim Flannery https://t.co/K3evyHrm8x,1291407290214387713,LeoDiCaprio,Leonardo DiCaprio,0,185,2020-08-06 16:14:25,Twitter Web App,"Los Angeles, CA",-1
143,RT @PostWorld: Baleen whales may be changing their travels because of warming climate https://t.co/prsqtHgXNe,1291407228398788609,LeoDiCaprio,Leonardo DiCaprio,0,169,2020-08-06 16:14:11,Twitter Web App,"Los Angeles, CA",0
144,RT @guardian: Record 212 land and environment activists killed last year https://t.co/khGKlO35Yk,1291032845046042624,LeoDiCaprio,Leonardo DiCaprio,0,758,2020-08-05 15:26:31,Twitter Web App,"Los Angeles, CA",-1
145,"The Indigenous movement is calling for a suspension of extraction in the Amazon and the urgent shutdown of two risky oil pipelines in #Ecuador that threaten Indigenous lives. Join the movement to protect the Amazon and our 🌏.
 
#StopAmazonExtraction
#KeepItInTheGround https://t.co/7Udd7Xzl7a",1290779910441594880,LeoDiCaprio,Leonardo DiCaprio,8985,2577,2020-08-04 22:41:26,Twitter Media Studio,"Los Angeles, CA",0
146,"It’s time to #ProtectPeopleNotPolluters. Join me in standing with @VoicesCA and the @NRDC to #SupportAB345 and keep homes, schools, and hospitals 2,500 feet away from toxic oil and gas wells. https://t.co/01SQSC2H4j",1290671091082383360,LeoDiCaprio,Leonardo DiCaprio,3039,476,2020-08-04 15:29:02,Twitter Web App,"Los Angeles, CA",0
147,"Let’s honor wildlife rangers today and beyond with the International Ranger Federation, to help make sure they have the resources they need. Because they protect us all: humans, animals and wild places. https://t.co/boLNsN97t3",1289225314527141895,LeoDiCaprio,Leonardo DiCaprio,5603,789,2020-07-31 15:44:02,Twitter Web App,"Los Angeles, CA",1
148,"RT @AP_Politics: Groups including @NAACP and @WCKitchen urge Congress to extend food aid to schoolchildren during the coronavirus pandemic,…",1289224172812394496,LeoDiCaprio,Leonardo DiCaprio,0,307,2020-07-31 15:39:30,Twitter Web App,"Los Angeles, CA",0
149,https://t.co/RBXl1GdUKw,1288912592358932480,LeoDiCaprio,Leonardo DiCaprio,12574,5090,2020-07-30 19:01:23,Twitter Web App,"Los Angeles, CA",0
150,RT @seattletimes: The U.N. weather agency has warned that average temperatures in Siberia were 18 degrees Fahrenheit above average last mon…,1288902826861588480,LeoDiCaprio,Leonardo DiCaprio,0,246,2020-07-30 18:22:35,Twitter Web App,"Los Angeles, CA",-1
151,"RT @jswatz: The world can now expect that with every degree of temperature increase, roughly a billion people will be pushed outside the zo…",1288902785413468160,LeoDiCaprio,Leonardo DiCaprio,0,460,2020-07-30 18:22:25,Twitter Web App,"Los Angeles, CA",-1
152,"Costa Rica regrew its lost forest. Can the world learn from it?
https://t.co/qaAMkBv6k5",1288580059469553664,LeoDiCaprio,Leonardo DiCaprio,12810,2447,2020-07-29 21:00:01,Twitter Web App,"Los Angeles, CA",0
153,Colleges and universities must take steps now to protect their students from voter suppression. https://t.co/Vn2zxHxSrL,1288542766390079489,LeoDiCaprio,Leonardo DiCaprio,4100,483,2020-07-29 18:31:50,Twitter Web App,"Los Angeles, CA",0
154,"RT @marceelias: Reminder: The “Four Pillars” for #VoteByMail:
1. Postage must be free/prepaid by govt
2. Ballots mailed on/before #Election…",1288509601776693250,LeoDiCaprio,Leonardo DiCaprio,0,234,2020-07-29 16:20:03,Twitter Web App,"Los Angeles, CA",1
155,"The COVID-19 pandemic is having a major impact on protected &amp; conserved areas worldwide. Decreased tourism revenue, staffing cuts &amp; illegal activities are just a few of the pressures on livelihoods and lands. https://t.co/IxkGEHO0Tr",1288161017021648896,LeoDiCaprio,Leonardo DiCaprio,4546,835,2020-07-28 17:14:53,Twitter Web App,"Los Angeles, CA",-1
156,RT @WildAid: Big news to brighten your weekend! Vietnam’s Prime Minister Nguyen Xuan Phuc today issued a new directive with urgent and powe…,1286764198525992961,LeoDiCaprio,Leonardo DiCaprio,0,250,2020-07-24 20:44:26,Twitter Web App,"Los Angeles, CA",1
157,Please help #SaveEboForest https://t.co/xqgDru0a0x,1286383890563649536,LeoDiCaprio,Leonardo DiCaprio,6147,1192,2020-07-23 19:33:14,Twitter Web App,"Los Angeles, CA",0
158,"RT @APHealthScience: Study finds this year's freak Siberian heat wave would have been nearly impossible without climate change.
https://t.c…",1286352671377514506,LeoDiCaprio,Leonardo DiCaprio,0,211,2020-07-23 17:29:10,Twitter Web App,"Los Angeles, CA",-1
159,New Zealand’s Antipodean Albatross needs our help. Climate change has pushed the bird into northern waters where a concentration of large fishing fleets puts them in danger. @itsliveocean and @SeabirdSmart are working w/ @docgovtnz to address the threat. https://t.co/2vT9RA0T1H,1285976389791805440,LeoDiCaprio,Leonardo DiCaprio,3065,477,2020-07-22 16:33:58,Twitter Web App,"Los Angeles, CA",1
160,Native people are preparing to take their power to the polls this election. Thank you for sharing this @MarkRuffalo. https://t.co/kWL2ZqK7Ib,1285607318886010882,LeoDiCaprio,Leonardo DiCaprio,10278,1705,2020-07-21 16:07:24,Twitter Web App,"Los Angeles, CA",0
161,"RT @Dina_Maron: What we feared is now happening — pandemic-induced poaching is way up in Uganda with the collapse of ecotourism. Lions, gir…",1285240298629591040,LeoDiCaprio,Leonardo DiCaprio,0,616,2020-07-20 15:49:00,Twitter Web App,"Los Angeles, CA",0
162,https://t.co/WlDZFh63u0,1285240130580537344,LeoDiCaprio,Leonardo DiCaprio,6101,1019,2020-07-20 15:48:20,Twitter Web App,"Los Angeles, CA",0
163,"In Sumatra, protecting orangutans from #COVID19 is also making it more challenging to do crucial conservation work like returning animals confiscated from the pet trade to the forest. Read more about the work @socp_tweets is doing here: https://t.co/8y5RDbQBWZ",1283823239181922306,LeoDiCaprio,Leonardo DiCaprio,3884,637,2020-07-16 17:58:07,Twitter for iPhone,"Los Angeles, CA",1
164,"It is inspiring to see @Allbirds support @WCKitchen in their efforts to use food to help heal and strengthen communities, and in becoming 100% carbon neutral. This is a great example of how we can protect the wellbeing of humans and the planet in tandem. https://t.co/8SWn080Oyt",1283790180919517185,LeoDiCaprio,Leonardo DiCaprio,3844,484,2020-07-16 15:46:45,Twitter for iPhone,"Los Angeles, CA",1
165,RT @marceelias: Please watch.,1283506814080843776,LeoDiCaprio,Leonardo DiCaprio,0,214,2020-07-15 21:00:45,Twitter for iPhone,"Los Angeles, CA",0
166,"This #WorldChimpanzeeDay, join @JaneGoodallInst for a special virtual event honoring 60 years of discovery. Tune in, learn more, and support at https://t.co/ZyEq8saaDO tomorrow from 9am PT / 4pm UTC #Gombe60 https://t.co/UdlPVwz0kp",1282702024870473728,LeoDiCaprio,Leonardo DiCaprio,3925,639,2020-07-13 15:42:48,Twitter Web App,"Los Angeles, CA",1
167,"Deforestation in the Amazon set a new record in June, with a 10% increase from 2019. This new decree could help prevent the Amazon from experiencing the same level of catastrophic fires as last year. https://t.co/Q7wwzqwaig",1282386638417440768,LeoDiCaprio,Leonardo DiCaprio,13135,2899,2020-07-12 18:49:34,Twitter Web App,"Los Angeles, CA",1
